Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Kids,2020-07-16 12:46:17,00:28:22,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Dino-Ball / Die Flugschau (Folge 33),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-16 12:17:51,00:28:18,,Dino-Zug: Staffel 1: Der komische Zahn / Ein Zuhause für Cindy (Folge 32),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-16 12:17:00,00:00:07,,Dino-Zug: Staffel 1: Kenny Kentrosaurus / Don und die Troodons (Folge 28),,Sony Sony Android TV 2015 Smart TV,00:00:07,Not latest view,DE (Germany)
Kids,2020-07-15 17:17:10,00:00:46,,Feuerwehrmann Sam: Staffel 8: Ein Schal für den Schneemann (Folge 3),,Sony Sony Android TV 2015 Smart TV,00:01:19,Not latest view,DE (Germany)
Kids,2020-07-15 17:07:55,00:09:13,Autoplayed: user action: None; ,Feuerwehrmann Sam: Staffel 8: Norman erobert Jupiter (Folge 2),,Sony Sony Android TV 2015 Smart TV,00:09:47,00:09:47,DE (Germany)
Kids,2020-07-15 16:57:59,00:09:53,,Feuerwehrmann Sam: Staffel 8: Gwendolyns millionster Kunde (Folge 1),,Sony Sony Android TV 2015 Smart TV,00:09:53,00:09:53,DE (Germany)
Kids,2020-07-15 16:23:47,00:26:54,Autoplayed: user action: Unspecified; ,"Dino-Zug: Staffel 1: Trias, Jura und Kreide / Lampenfieber (Folge 40)",,Sony Sony Android TV 2015 Smart TV,00:28:08,Not latest view,DE (Germany)
Kids,2020-07-15 15:35:43,00:25:21,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Paulie Pliosaurus / Elmer in der Wüste (Folge 39),,Sony Sony Android TV 2015 Smart TV,00:28:17,Not latest view,DE (Germany)
Kids,2020-07-15 15:06:28,00:28:42,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Neue Unterwasserfreunde / Der Papatag (Folge 38),,Sony Sony Android TV 2015 Smart TV,00:28:17,Not latest view,DE (Germany)
Kids,2020-07-15 13:44:59,00:26:23,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Der Riesen-Hai / Oren & Ollie (Folge 37),,Sony Sony Android TV 2015 Smart TV,00:27:37,Not latest view,DE (Germany)
Kids,2020-07-15 13:17:25,00:26:54,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Die Unterwasserwelt / Die Party (Folge 36),,Sony Sony Android TV 2015 Smart TV,00:28:08,Not latest view,DE (Germany)
Kids,2020-07-15 12:54:27,00:22:40,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Dino-Mütter / Der Jahrestag (Folge 35),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-13 15:39:29,00:03:51,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Dino-Mütter / Der Jahrestag (Folge 35),,Sony Sony Android TV 2015 Smart TV,00:05:05,Not latest view,DE (Germany)
Kids,2020-07-13 15:08:57,00:26:53,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Stampfende Füße / Dino-Hörner (Folge 34),,Sony Sony Android TV 2015 Smart TV,00:28:07,Not latest view,DE (Germany)
Kids,2020-07-13 14:38:57,00:29:30,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Dino-Ball / Die Flugschau (Folge 33),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-13 14:11:31,00:27:21,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Der komische Zahn / Ein Zuhause für Cindy (Folge 32),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-13 13:58:28,00:12:59,,Dino-Zug: Staffel 1: Die Flugakrobaten / Die große Schlammpfütze (Folge 31),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-13 12:52:08,00:13:53,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Die Flugakrobaten / Die große Schlammpfütze (Folge 31),,Sony Sony Android TV 2015 Smart TV,00:15:07,Not latest view,DE (Germany)
Kids,2020-07-13 12:21:45,00:30:03,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Lange Krallen / Übernachten bei Buddy (Folge 30),,Sony Sony Android TV 2015 Smart TV,00:28:08,Not latest view,DE (Germany)
Kids,2020-07-11 08:59:28,00:20:00,Autoplayed: user action: None; ,PAW Patrol: Staffel 2: Das Pfadfinder-Abenteuer / Die Überraschung (Folge 17),,Sony Sony Android TV 2015 Smart TV,00:20:43,Not latest view,DE (Germany)
Kids,2020-07-11 08:37:09,00:22:17,Autoplayed: user action: None; ,PAW Patrol: Staffel 2: Die Erkältung / Die Geisterhütte (Folge 16),,Sony Sony Android TV 2015 Smart TV,00:23:01,00:23:01,DE (Germany)
Kids,2020-07-11 08:14:50,00:22:17,Autoplayed: user action: None; ,PAW Patrol: Staffel 2: Die Paw Patrol als Babysitter / Das Feuerwerk (Folge 15),,Sony Sony Android TV 2015 Smart TV,00:23:01,00:23:01,DE (Germany)
Kids,2020-07-11 07:50:32,00:23:53,Autoplayed: user action: Unspecified; ,PAW Patrol: Staffel 2: Paw Patrol-Pause / Der blinde Passagier (Folge 14),,Sony Sony Android TV 2015 Smart TV,00:23:01,00:23:01,DE (Germany)
Kids,2020-07-11 07:26:25,00:22:18,Autoplayed: user action: Unspecified; ,PAW Patrol: Staffel 2: Die Elefanten-Familie / Kätzchen-Chaos (Folge 13),,Sony Sony Android TV 2015 Smart TV,00:23:01,00:23:01,DE (Germany)
Kids,2020-07-11 07:04:06,00:22:17,Autoplayed: user action: None; ,PAW Patrol: Staffel 2: Die Meerfellfreunde (Folge 12),,Sony Sony Android TV 2015 Smart TV,00:23:01,00:23:01,DE (Germany)
Kids,2020-07-11 06:41:46,00:22:17,Autoplayed: user action: None; ,PAW Patrol: Staffel 2: Der Papagei / Der Bienenumzug (Folge 11),,Sony Sony Android TV 2015 Smart TV,00:23:01,00:23:01,DE (Germany)
Kids,2020-07-11 06:39:56,00:01:48,Autoplayed: user action: Unspecified; ,PAW Patrol: Staffel 2: Marshall allein zu Haus / Rettet die Rehe (Folge 10),,Sony Sony Android TV 2015 Smart TV,00:23:01,00:23:01,DE (Germany)
Kids,2020-07-10 16:55:01,00:28:14,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Neue Nachbarn / Don & Lily (Folge 29),,Sony Sony Android TV 2015 Smart TV,00:27:41,Not latest view,DE (Germany)
Kids,2020-07-10 16:26:44,00:28:01,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Kenny Kentrosaurus / Don und die Troodons (Folge 28),,Sony Sony Android TV 2015 Smart TV,00:28:10,Not latest view,DE (Germany)
Kids,2020-07-10 15:59:53,00:26:50,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Iggy Iguanodon / Shiny kann nicht schlafen (Folge 27),,Sony Sony Android TV 2015 Smart TV,00:28:06,00:28:06,DE (Germany)
Kids,2020-07-10 15:57:58,00:01:51,,Dino-Zug: Staffel 1: Der weise Confuciusornis / Tinys Püppchen (Folge 26),,Sony Sony Android TV 2015 Smart TV,00:28:00,00:28:00,DE (Germany)
Kids,2020-07-10 15:27:54,00:26:15,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Der weise Confuciusornis / Tinys Püppchen (Folge 26),,Sony Sony Android TV 2015 Smart TV,00:26:15,Not latest view,DE (Germany)
Kids,2020-07-10 14:56:14,00:30:54,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Die Weltreise beginnt / Don ist eifersüchtig (Folge 25),,Sony Sony Android TV 2015 Smart TV,00:28:05,00:28:05,DE (Germany)
Kids,2020-07-10 14:28:05,00:26:55,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Erma Eoraptor / Der Vulkanausbruch (Folge 24),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-10 14:01:08,00:26:55,Autoplayed: user action: None; ,"Dino-Zug: Staffel 1: Adam, die Schildkröte / Tilos kleiner Bruder (Folge 23)",,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-10 13:33:18,00:26:52,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Leben in der Herde / Dinos unter Wasser (Folge 22),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-10 13:02:11,00:26:55,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Die Dino-Tarnung / Die Schnitzeljagd (Folge 21),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-10 12:26:37,00:27:47,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Der alte Vogel / Dons Diamanten (Folge 20),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-10 11:58:02,00:28:22,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Der singende King / Buddys Spurensuche (Folge 19),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-10 11:29:50,00:28:00,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Unter der Erde / Shinys Muscheln (Folge 18),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-10 11:12:35,00:16:32,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Dinos im Schnee / Der geschmückte Baum (Folge 17),,Sony Sony Android TV 2015 Smart TV,00:28:17,Not latest view,DE (Germany)
Kids,2020-07-10 08:19:15,00:20:30,Autoplayed: user action: Unspecified; ,PAW Patrol: Staffel 2: Marshall allein zu Haus / Rettet die Rehe (Folge 10),,Sony Sony Android TV 2015 Smart TV,00:21:13,Not latest view,DE (Germany)
Kids,2020-07-10 07:54:05,00:22:18,Autoplayed: user action: Unspecified; ,PAW Patrol: Staffel 2: Der Talentwettbewerb / Maiskolben vom Grill (Folge 9),,Sony Sony Android TV 2015 Smart TV,00:23:01,00:23:01,DE (Germany)
Kids,2020-07-10 07:48:44,00:05:16,Autoplayed: user action: Unspecified; ,PAW Patrol: Staffel 2: Ein Ass in der Luft / Hochzeit in Gefahr (Folge 8),,Sony Sony Android TV 2015 Smart TV,00:23:02,00:23:02,DE (Germany)
Kids,2020-07-09 12:20:34,00:11:22,Autoplayed: user action: Unspecified; ,Super Wings: Staffel 1: Königliche Hundebabys (Folge 5),,Sony Sony Android TV 2015 Smart TV,00:11:54,00:11:54,DE (Germany)
Kids,2020-07-09 12:09:09,00:11:17,Autoplayed: user action: None; ,Super Wings: Staffel 1: Ein Lava spuckender Vulkan (Folge 4),,Sony Sony Android TV 2015 Smart TV,00:12:01,00:12:01,DE (Germany)
Kids,2020-07-09 11:57:47,00:11:20,Autoplayed: user action: None; ,Super Wings: Staffel 1: Einladung zum Maskenball (Folge 3),,Sony Sony Android TV 2015 Smart TV,00:12:03,00:12:03,DE (Germany)
Kids,2020-07-09 11:46:28,00:11:18,Autoplayed: user action: None; ,Super Wings: Staffel 1: Schattenspiele (Folge 2),,Sony Sony Android TV 2015 Smart TV,00:12:02,00:12:02,DE (Germany)
Kids,2020-07-09 11:34:23,00:12:02,Autoplayed: user action: Unspecified; ,Super Wings: Staffel 1: Drachenfliegen leicht gemacht (Folge 1),,Sony Sony Android TV 2015 Smart TV,00:12:02,00:12:02,DE (Germany)
Kids,2020-07-09 10:51:34,00:17:06,Autoplayed: user action: None; ,PAW Patrol: Staffel 2: Ein Ass in der Luft / Hochzeit in Gefahr (Folge 8),,Sony Sony Android TV 2015 Smart TV,00:17:50,Not latest view,DE (Germany)
Kids,2020-07-09 10:38:17,00:13:02,Autoplayed: user action: Unspecified; ,PAW Patrol: Staffel 2: Die Kältewelle / Das Basketballspiel (Folge 7),,Sony Sony Android TV 2015 Smart TV,00:23:01,00:23:01,DE (Germany)
Kids,2020-07-09 10:15:58,00:22:17,Autoplayed: user action: None; ,PAW Patrol: Staffel 2: Ein neuer Fellfreund (Folge 6),,Sony Sony Android TV 2015 Smart TV,00:23:01,00:23:01,DE (Germany)
Kids,2020-07-09 09:53:24,00:22:16,,PAW Patrol: Staffel 2: Geisterstunde / Das Ritterspiel (Folge 5),,Sony Sony Android TV 2015 Smart TV,00:23:01,00:23:01,DE (Germany)
Kids,2020-07-09 09:44:28,00:08:29,,PAW Patrol: Staffel 2: Auf Tauchstation / Biberprobleme (Folge 4),,Sony Sony Android TV 2015 Smart TV,00:22:51,00:22:51,DE (Germany)
Kids,2020-07-09 09:41:32,00:02:38,,PAW Patrol: Staffel 2: Auf Tauchstation / Biberprobleme (Folge 4),,Sony Sony Android TV 2015 Smart TV,00:03:21,Not latest view,DE (Germany)
Kids,2020-07-09 09:39:21,00:01:33,Autoplayed: user action: Unspecified; ,PAW Patrol: Staffel 2: Jake in der Klemme / Die Adventure Bay Parade (Folge 3),,Sony Sony Android TV 2015 Smart TV,00:22:49,00:22:49,DE (Germany)
Kids,2020-07-09 09:36:37,00:02:17,,"Noddy, der kleine Detektiv: Staffel 2: Nicht-lustiger Clown / Karottenregen (Folge 13)",,Sony Sony Android TV 2015 Smart TV,00:22:34,Not latest view,DE (Germany)
Kids,2020-07-09 09:15:04,00:21:02,Autoplayed: user action: Unspecified; ,"Noddy, der kleine Detektiv: Staffel 2: Nicht-lustiger Clown / Karottenregen (Folge 13)",,Sony Sony Android TV 2015 Smart TV,00:20:22,Not latest view,DE (Germany)
Kids,2020-07-08 10:23:11,00:25:43,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Der Nachtzug / Das Fossil (Folge 16),,Sony Sony Android TV 2018 M2 4K Smart TV,00:26:58,Not latest view,DE (Germany)
Kids,2020-07-08 09:53:51,00:28:32,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Der alte Spinosaurus und das Meer / Zacken und Spitzen (Folge 15),,Sony Sony Android TV 2018 M2 4K Smart TV,00:28:10,Not latest view,DE (Germany)
Kids,2020-07-08 09:29:56,00:23:31,Autoplayed: user action: Unspecified; ,PAW Patrol: Staffel 2: Der Besucher aus dem All / Der fliegende Frosch (Folge 2),,Sony Sony Android TV 2018 M2 4K Smart TV,00:22:53,00:22:53,DE (Germany)
Kids,2020-07-07 16:33:26,00:00:28,Autoplayed: user action: None; ,PAW Patrol: Staffel 2: Der Besucher aus dem All / Der fliegende Frosch (Folge 2),,Sony Sony Android TV 2015 Smart TV,00:01:12,Not latest view,DE (Germany)
Kids,2020-07-07 16:08:56,00:23:01,Autoplayed: user action: Unspecified; ,PAW Patrol: Staffel 2: Pinguine an Bord / Der Delfinfreund (Folge 1),,Sony Sony Android TV 2015 Smart TV,00:23:01,Not latest view,DE (Germany)
Kids,2020-07-07 09:59:25,00:10:18,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Der alte Spinosaurus und das Meer / Zacken und Spitzen (Folge 15),,Sony Sony Android TV 2015 Smart TV,00:11:32,Not latest view,DE (Germany)
Kids,2020-07-07 09:29:46,00:29:22,,Dino-Zug: Staffel 1: Buddys Club / Frisch geschlüpft (Folge 14),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-07 08:58:01,00:28:15,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Dino-Musik / Die Überraschungsparty (Folge 13),,Sony Sony Android TV 2015 Smart TV,00:28:17,Not latest view,DE (Germany)
Kids,2020-07-07 08:50:25,00:07:27,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Der Mini-Dino / Wo ist Annie? (Folge 12),,Sony Sony Android TV 2015 Smart TV,00:28:14,Not latest view,DE (Germany)
Kids,2020-07-07 08:23:36,00:26:26,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Der Mini-Dino / Wo ist Annie? (Folge 12),,Sony Sony Android TV 2015 Smart TV,00:23:14,Not latest view,DE (Germany)
Kids,2020-07-07 08:22:44,00:00:08,,"Noddy, der kleine Detektiv: Staffel 2: Nicht-lustiger Clown / Karottenregen (Folge 13)",,Sony Sony Android TV 2015 Smart TV,00:00:05,Not latest view,DE (Germany)
Kids,2020-07-07 08:21:41,00:00:13,,"Noddy, der kleine Detektiv: Staffel 1: Verirrte kleine Ente / Hüpfender Tuut (Folge 4)",,Sony Sony Android TV 2015 Smart TV,00:12:52,00:12:52,DE (Germany)
Kids,2020-07-07 08:19:02,00:01:50,Autoplayed: user action: Unspecified; ,"Noddy, der kleine Detektiv: Staffel 1: Verirrte kleine Ente / Hüpfender Tuut (Folge 4)",,Sony Sony Android TV 2015 Smart TV,00:12:39,Not latest view,DE (Germany)
Kids,2020-07-07 07:55:35,00:22:56,,"Noddy, der kleine Detektiv: Staffel 1: Müde Stadtbewohner / Geheimnisvolle Geschenke (Folge 3)",,Sony Sony Android TV 2015 Smart TV,00:22:36,00:22:36,DE (Germany)
Kids,2020-07-07 07:42:25,00:12:28,Autoplayed: user action: Unspecified; ,"Noddy, der kleine Detektiv: Staffel 1: Verschwundene Piraten / Verschwundener CD-Spieler (Folge 2)",,Sony Sony Android TV 2015 Smart TV,00:22:35,00:22:35,DE (Germany)
Kids,2020-07-06 16:39:27,00:26:39,Autoplayed: user action: None; ,"Dino-Zug: Staffel 1: Derek, der Deinonychus / Dons Libelle (Folge 11)",,Sony Sony Android TV 2015 Smart TV,00:27:53,Not latest view,DE (Germany)
Kids,2020-07-06 15:34:35,00:35:16,Autoplayed: user action: Unspecified; ,"Dino-Zug: Staffel 1: Laura, der Giganotosaurus / Dino-Häufchen! (Folge 10)",,Sony Sony Android TV 2015 Smart TV,00:28:01,Not latest view,DE (Germany)
Kids,2020-07-06 15:21:31,00:12:56,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Das große Dinoballspiel / Der Camping-Ausflug (Folge 9),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-06 14:15:53,00:16:31,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Das große Dinoballspiel / Der Camping-Ausflug (Folge 9),,Sony Sony Android TV 2015 Smart TV,00:13:53,Not latest view,DE (Germany)
Kids,2020-07-06 13:51:11,00:24:30,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Die Riesen-Dinos / Besuch von Annie (Folge 8),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-06 13:19:57,00:30:19,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Die geheimnisvolle Feder / Triceratops sind cool (Folge 7),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-06 12:52:30,00:26:51,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Schnelle Freunde / Buddys Zähne (Folge 6),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-06 12:04:59,00:23:25,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Das Dino-ABC / Petey fliegt (Folge 5),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-06 12:02:49,00:02:07,,"Dino-Zug: Staffel 1: Ich bin ein T.Rex! / Ned, der Vierbeiner (Folge 4)",,Sony Sony Android TV 2015 Smart TV,00:28:08,Not latest view,DE (Germany)
Kids,2020-07-06 11:27:34,00:24:50,Autoplayed: user action: Unspecified; ,"Dino-Zug: Staffel 1: Ich bin ein T.Rex! / Ned, der Vierbeiner (Folge 4)",,Sony Sony Android TV 2015 Smart TV,00:26:04,Not latest view,DE (Germany)
Kids,2020-07-06 11:04:52,00:22:32,,Dino-Zug: Staffel 1: Abkühlung / Blumen zum Muttertag (Folge 3),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-06 10:59:58,00:04:28,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Abkühlung / Blumen zum Muttertag (Folge 3),,Sony Sony Android TV 2015 Smart TV,00:05:38,Not latest view,DE (Germany)
Kids,2020-07-06 10:26:07,00:26:52,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Geburtstagsgeschenk für Mama / Pflanzenfresser zu Besuch (Folge 2),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-06 09:54:36,00:29:48,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Im Tal der Stygimolochs / Tiny liebt Fisch (Folge 1),,Sony Sony Android TV 2015 Smart TV,00:28:08,Not latest view,DE (Germany)
Kids,2020-07-06 09:50:12,00:00:05,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Im Tal der Stygimolochs / Tiny liebt Fisch (Folge 1),,Sony Sony Android TV 2015 Smart TV,00:00:05,Not latest view,DE (Germany)
Kids,2020-07-06 09:38:32,00:11:04,Autoplayed: user action: None; ,"Noddy, der kleine Detektiv: Staffel 1: Verschwundene Piraten / Verschwundener CD-Spieler (Folge 2)",,Sony Sony Android TV 2015 Smart TV,00:11:31,Not latest view,DE (Germany)
Kids,2020-07-06 09:13:14,00:22:46,Autoplayed: user action: Unspecified; ,"Noddy, der kleine Detektiv: Staffel 1: Kaputtes Kristall-Formen-Spiel / Schicke Augenbrauen (Folge 1)",,Sony Sony Android TV 2015 Smart TV,00:22:35,Not latest view,DE (Germany)
Kids,2020-07-06 09:00:37,00:11:21,Autoplayed: user action: Unspecified; ,"Dino-Zug: Staffel 1: Trias, Jura und Kreide / Lampenfieber (Folge 40)",,Sony Sony Android TV 2015 Smart TV,00:28:10,Not latest view,DE (Germany)
Kids,2020-07-06 08:42:58,00:17:14,Autoplayed: user action: Unspecified; ,"Dino-Zug: Staffel 1: Trias, Jura und Kreide / Lampenfieber (Folge 40)",,Sony Sony Android TV 2015 Smart TV,00:16:50,Not latest view,DE (Germany)
Kids,2020-07-06 08:14:04,00:28:40,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Paulie Pliosaurus / Elmer in der Wüste (Folge 39),,Sony Sony Android TV 2015 Smart TV,00:28:01,Not latest view,DE (Germany)
Kids,2020-07-05 17:04:45,00:29:28,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Neue Unterwasserfreunde / Der Papatag (Folge 38),,Sony Sony Android TV 2015 Smart TV,00:27:55,Not latest view,DE (Germany)
Kids,2020-07-05 16:37:53,00:26:43,,Dino-Zug: Staffel 1: Der Riesen-Hai / Oren & Ollie (Folge 37),,Sony Sony Android TV 2015 Smart TV,00:28:10,Not latest view,DE (Germany)
Kids,2020-07-05 16:22:35,00:00:08,,Dino-Zug: Staffel 1: Der Riesen-Hai / Oren & Ollie (Folge 37),,Sony Sony Android TV 2015 Smart TV,00:01:22,Not latest view,DE (Germany)
Kids,2020-07-05 16:06:26,00:13:09,,Dino-Zug: Staffel 1: Die Unterwasserwelt / Die Party (Folge 36),,Sony Sony Android TV 2015 Smart TV,00:27:58,Not latest view,DE (Germany)
Kids,2020-07-05 14:57:06,00:13:35,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Die Unterwasserwelt / Die Party (Folge 36),,Sony Sony Android TV 2015 Smart TV,00:14:49,Not latest view,DE (Germany)
Kids,2020-07-05 14:26:54,00:29:52,,Dino-Zug: Staffel 1: Dino-Mütter / Der Jahrestag (Folge 35),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-05 13:23:33,00:00:08,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Dino-Mütter / Der Jahrestag (Folge 35),,Sony Sony Android TV 2015 Smart TV,00:01:22,Not latest view,DE (Germany)
Kids,2020-07-05 12:53:50,00:29:05,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Stampfende Füße / Dino-Hörner (Folge 34),,Sony Sony Android TV 2015 Smart TV,00:28:07,Not latest view,DE (Germany)
Kids,2020-07-05 12:18:09,00:26:51,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Dino-Ball / Die Flugschau (Folge 33),,Sony Sony Android TV 2015 Smart TV,00:28:05,Not latest view,DE (Germany)
Kids,2020-07-05 12:05:04,00:12:39,,Dino-Zug: Staffel 1: Der komische Zahn / Ein Zuhause für Cindy (Folge 32),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-05 11:56:11,00:07:56,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Der komische Zahn / Ein Zuhause für Cindy (Folge 32),,Sony Sony Android TV 2015 Smart TV,00:17:37,Not latest view,DE (Germany)
Kids,2020-07-05 11:43:11,00:12:40,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Der komische Zahn / Ein Zuhause für Cindy (Folge 32),,Sony Sony Android TV 2015 Smart TV,00:12:58,Not latest view,DE (Germany)
Kids,2020-07-05 11:11:46,00:30:41,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Die Flugakrobaten / Die große Schlammpfütze (Folge 31),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-05 10:49:11,00:09:25,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Lange Krallen / Übernachten bei Buddy (Folge 30),,Sony Sony Android TV 2015 Smart TV,00:28:08,Not latest view,DE (Germany)
Kids,2020-07-05 10:40:18,00:00:05,,PAW Patrol: Staffel 2: Pinguine an Bord / Der Delfinfreund (Folge 1),,Sony Sony Android TV 2015 Smart TV,00:00:05,Not latest view,DE (Germany)
Kids,2020-07-05 10:19:07,00:18:09,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Lange Krallen / Übernachten bei Buddy (Folge 30),,Sony Sony Android TV 2015 Smart TV,00:18:45,Not latest view,DE (Germany)
Kids,2020-07-05 09:50:01,00:28:40,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Neue Nachbarn / Don & Lily (Folge 29),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-05 09:25:20,00:23:51,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Kenny Kentrosaurus / Don und die Troodons (Folge 28),,Sony Sony Android TV 2015 Smart TV,00:28:10,Not latest view,DE (Germany)
Kids,2020-07-05 08:55:36,00:26:20,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Iggy Iguanodon / Shiny kann nicht schlafen (Folge 27),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-05 08:25:46,00:29:30,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Der weise Confuciusornis / Tinys Püppchen (Folge 26),,Sony Sony Android TV 2015 Smart TV,00:28:00,Not latest view,DE (Germany)
Kids,2020-07-05 07:58:52,00:26:52,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Die Weltreise beginnt / Don ist eifersüchtig (Folge 25),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-05 07:30:40,00:28:09,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Erma Eoraptor / Der Vulkanausbruch (Folge 24),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
